,,,logFC,logCPM,PValue,FDR
XLOC_004512,,,0.0328156848138587,5.25022509106767,1,1
XLOC_004650,IFNGR1,NM_001130387,0.0328156848138587,5.25022632445544,1,1
XLOC_004816,YPEL5,NM_001007900,0.0328156848138587,5.25022385768089,1,1
XLOC_005894,SIVA1,NM_001277535,0.0328156848138587,5.25061791703777,1,1
XLOC_005923,,,0.0328156848138587,5.25022509106767,1,1
XLOC_006508,,,0.0328156848138587,5.25022509106767,1,1
XLOC_006588,ITGAV,NM_205439,0.0328156848138587,5.25022385768089,1,1
XLOC_006728,,,0.0328156848138587,5.25047107719529,1,1
XLOC_007035,MYEOV2,NR_102420,0.0328156848138587,5.25004238208391,1,1
XLOC_007040,,,0.0328156848138587,5.25022385768089,1,1
XLOC_001518,RPL29,NM_001171677,-0.0327408613010905,8.09168983272979,1,1
XLOC_000238,CALD1,NM_204158,0.0325552554909659,4.98719073121561,1,1
XLOC_000466,,,0.0325552554909659,4.98719073121561,1,1
XLOC_000618,TES,NM_204623,0.0325552554909659,4.98719073121561,1,1
XLOC_000670,,,0.0325552554909659,4.98719073121561,1,1
XLOC_000697,MGAT3,NM_001012693,0.0325552554909659,4.98718949777361,1,1
XLOC_000745,RAD52,NM_001167758,0.0325552554909659,4.98862736583545,1,1
XLOC_000834,ACP6,NM_001278076,0.0325552554909659,4.98719181233844,1,1
XLOC_001223,,,0.0325552554909659,4.98727719666673,1,1
XLOC_001519,,,0.0325552554909659,4.98719073121561,1,1
XLOC_001523,NPRL2,NM_001287196,0.0325552554909659,4.9871679314299,1,1
XLOC_001537,MKRN2,NM_204288,0.0325552554909659,4.9871905788956,1,1
XLOC_001553,C12H3ORF37,NM_001006137,0.0325552554909659,4.98719073121561,1,1
XLOC_001584,,,0.0325552554909659,4.9871905788956,1,1
XLOC_001783,PFDN1,NM_001277146,0.0325552554909659,4.98856508626648,1,1
XLOC_001912,,,0.0325552554909659,4.98718949777361,1,1
XLOC_002100,MAPK1,NM_204150,0.0325552554909659,4.98716662949469,1,1
XLOC_002122,,,0.0325552554909659,4.98719073121561,1,1
XLOC_002334,,,0.0325552554909659,4.9871893454538,1,1
XLOC_002560,STX8,NM_001030698,0.0325552554909659,4.98718841665244,1,1
XLOC_002669,GOSR1,NM_001006222,0.0325552554909659,4.9872681687204,1,1
XLOC_002913,UBA5,NM_001001765,0.0325552554909659,4.98718949777361,1,1
XLOC_003055,FABP5,NM_001006346,0.0325552554909659,4.98719196465852,1,1
XLOC_003113,CCM2,NM_001197144,0.0325552554909659,4.98719073121561,1,1
XLOC_003507,C20H20ORF111,NM_001029981,0.0325552554909659,4.98983200898438,1,1
XLOC_003766,DNAJC16,NM_001039330,0.0325552554909659,4.98719166001839,1,1
XLOC_003856,PPP1R8,NM_001030891,0.0325552554909659,4.98728364180949,1,1
XLOC_003868,EPB41,NM_001168004,0.0325552554909659,4.98718949777361,1,1
XLOC_003997,TRAPPC4,NM_001006320,0.0325552554909659,4.98482549219334,1,1
XLOC_004130,,,0.0325552554909659,4.98719166001839,1,1
XLOC_004690,,,0.0325552554909659,4.98719181233844,1,1
XLOC_004925,TSNAX,NM_001006403,0.0325552554909659,4.98718826433274,1,1
XLOC_004987,UFL1,NM_001103201,0.0325552554909659,4.98719196465852,1,1
XLOC_005043,CENPO,NM_001031099,0.0325552554909659,4.987161990922,1,1
XLOC_005179,PSMD10,NM_001277906,0.0325552554909659,4.98857430289785,1,1
XLOC_005287,ANXA5,NM_001031538,0.0325552554909659,4.9871905788956,1,1
XLOC_005291,CAMK2D,NM_001039300,0.0325552554909659,4.98865524487393,1,1
XLOC_006028,SLC35C1,NM_001199651,0.0325552554909659,4.98719073121561,1,1
XLOC_006192,BMPR1A,NM_205357,0.0325552554909659,4.98719181233844,1,1
XLOC_006844,PDE4B,NM_001031291,0.0325552554909659,4.98719073121561,1,1
XLOC_006915,LMO4,NM_204112,0.0325552554909659,4.98285997569196,1,1
XLOC_006926,ST6GALNAC5,NM_001277494,0.0325552554909659,4.98718841665244,1,1
XLOC_007135,CCDC61,NM_001006546,0.0325552554909659,4.98727844443293,1,1
XLOC_007225,,,0.0325552554909659,4.98719073121561,1,1
XLOC_007627,DAPK1,NM_001278031_1,0.0325552554909659,4.98716426416619,1,1
XLOC_002606,LUC7L3,NM_001031530,-0.0325526542690505,7.09168353600421,1,1
XLOC_006044,SLC39A9,NM_001007933,-0.0325526542690505,7.09151676950397,1,1
XLOC_000924,UBAC2,NM_001006268,0.0321722711432076,4.66526021532312,1,1
XLOC_001163,MTHFS,NM_001277626,0.0321722711432076,4.6652623776583,1,1
XLOC_001181,ASB7,NM_001012770,0.0321722711432076,4.6652625299873,1,1
XLOC_001286,SNAPC5,NM_001007829,0.0321722711432076,4.66526129649031,1,1
XLOC_002406,GARNL3,NM_001030676,0.0321722711432076,4.6652625299873,1,1
XLOC_002587,PRKCA,NM_001012804,0.0321722711432076,4.6652636111562,1,1
XLOC_002934,STK17A,NM_001030995,0.0321722711432076,4.66451622665929,1,1
XLOC_002945,SIRT5,NM_001276364,0.0321722711432076,4.66526021532312,1,1
XLOC_003170,TWISTNB,NM_001199615,0.0321722711432076,4.66444730933764,1,1
XLOC_003313,SLMO1,NM_001031011,0.0321722711432076,4.6658022220653,1,1
XLOC_003707,DHRS3,NM_001277910,0.0321722711432076,4.6652636111562,1,1
XLOC_003964,C11ORF61,NM_001109786,0.0321722711432076,4.6652625299873,1,1
XLOC_004152,C4BPA,NM_204664,0.0321722711432076,4.66526021532312,1,1
XLOC_004306,GJC1,NM_205503,0.0321722711432076,4.66526484465515,1,1
XLOC_004795,BCL11A,NM_001031031,0.0321722711432076,4.66526268231648,1,1
XLOC_005182,C1GALT1C1,NM_001277789,0.0321722711432076,4.6652625299873,1,1
XLOC_005315,ASAH1,NM_001006453,0.0321722711432076,4.6652623776583,1,1
XLOC_005713,BTBD10,NM_001199575,0.0321722711432076,4.66526021532312,1,1
XLOC_006294,SHOC2,NM_001031236,0.0321722711432076,4.66526144881917,1,1
XLOC_006298,TCF7L2,NM_001206510,0.0321722711432076,4.6652636111562,1,1
XLOC_006440,FGFR2,NM_205319,0.0321722711432076,4.6652625299873,1,1
XLOC_006638,PLEKHA3,NM_001031251,0.0321722711432076,4.66526129649031,1,1
XLOC_006682,MYLK,NM_205459,0.0321722711432076,4.6652636111562,1,1
XLOC_007786,ROR2,NM_001080716,0.0321722711432076,4.66526376348531,1,1
XLOC_007828,HSD17B4,NM_204943,0.0321722711432076,4.66526268231648,1,1
XLOC_000338,BRP44,NM_001278124,0.0315536039643969,4.24996066928117,1,1
XLOC_000581,DMTF1,NM_001080863,0.0315536039643969,4.25022615790893,1,1
XLOC_000609,ING3,NM_001030733,0.0315536039643969,4.25022492435585,1,1
XLOC_000709,H1F0,NM_001044673,0.0315536039643969,4.25092137224719,1,1
XLOC_000717,TOM1,NM_205144,0.0315536039643969,4.25088727881826,1,1
XLOC_000907,ST6GAL2,NM_001167747,0.0315536039643969,4.25054875939935,1,1
XLOC_000939,CLN5,NM_001282194,0.0315536039643969,4.25022507669398,1,1
XLOC_000959,LPAR6,NM_205199,0.0315536039643969,4.25091317146155,1,1
XLOC_000991,PARP4,NM_001171164,0.0315536039643969,4.25056860808657,1,1
XLOC_001232,MAN2C1,NM_001079715,0.0315536039643969,4.24973525903895,1,1
XLOC_001369,C11H19ORF40,NM_001277595,0.0315536039643969,4.25022507669398,1,1
XLOC_001444,WDR59,NM_001012776,0.0315536039643969,4.2508822119705,1,1
XLOC_001487,IRF8,NM_205416,0.0315536039643969,4.25022507669398,1,1
XLOC_001733,ANXA6,NM_204730,0.0315536039643969,4.25059505506238,1,1
XLOC_001853,FNIP1,NM_001039314,0.0315536039643969,4.25056737644617,1,1
XLOC_002021,HAGHL,NM_001030637,0.0315536039643969,4.25022384314173,1,1
XLOC_002222,ZCCHC8,NM_001030662,0.0315536039643969,4.25059317571746,1,1
XLOC_002631,GATSL2,NM_001281807,0.0315536039643969,4.25022384314173,1,1
XLOC_002964,LYRM4,NM_001198888,0.0315536039643969,4.25059495115986,1,1
XLOC_003028,SOX17,NM_001039326,0.0315536039643969,4.25060740936226,1,1
XLOC_003073,SDC2,NM_001001462,0.0315536039643969,4.24972396620609,1,1
XLOC_003421,ST3GAL1,NM_205217,0.0315536039643969,4.25087719058599,1,1
XLOC_003631,SLC35C2,NM_001030865,0.0315536039643969,4.25395489095633,1,1
XLOC_003666,MRPS16,NM_001278026,0.0315536039643969,4.24996212409911,1,1
XLOC_003689,HES1,NM_204472,0.0315536039643969,4.24973205061581,1,1
XLOC_003944,COL9A2,NM_001271988,0.0315536039643969,4.24995738129989,1,1
XLOC_004089,SNX27,NM_001031346,0.0315536039643969,4.25060187372664,1,1
XLOC_004309,MAP3K14,NM_001030927,0.0315536039643969,4.24972123341211,1,1
XLOC_004385,SIRT6,NM_001039320,0.0315536039643969,4.25022384314173,1,1
XLOC_004514,PPP1R21,NM_001012873,0.0315536039643969,4.25022384314173,1,1
XLOC_004914,COX20,NM_001277664,0.0315536039643969,4.25022615790893,1,1
XLOC_005217,ZNF330,NM_001277828,0.0315536039643969,4.24995262615818,1,1
XLOC_005539,EPHA5,NM_205105,0.0315536039643969,4.25022507669398,1,1
XLOC_005587,SLIT2,NM_001267075,0.0315536039643969,4.25022492435585,1,1
XLOC_005933,AIP,NM_204469,0.0315536039643969,4.24971793516459,1,1
XLOC_006429,DCLRE1A,NM_001008683,0.0315536039643969,4.25022507669398,1,1
XLOC_006664,TANK,NM_001277871,0.0315536039643969,4.2497265009971,1,1
XLOC_006891,RABGAP1L,NM_001012923,0.0315536039643969,4.25022615790893,1,1
XLOC_007189,LPP,NM_001031567,0.0315536039643969,4.2508900457372,1,1
XLOC_007598,MTX3,NM_001079483,0.0315536039643969,4.25022492435585,1,1
XLOC_007661,LYSMD3,NM_001031414,0.0315536039643969,4.24650503235586,1,1
XLOC_007685,MTAP,NM_001031604,0.0315536039643969,4.25022507669398,1,1
XLOC_007741,SCAMP1,NM_001277993,0.0315536039643969,4.25088743596663,1,1
XLOC_006364,PSAP,NM_204811,-0.0307962906644433,8.72046246047704,1,1
XLOC_000011,NRF1,NM_001030646,0.0303850096988273,3.66526138835723,1,1
XLOC_000082,C1H7ORF60,NM_001030734,0.0303850096988273,3.66526138835723,1,1
XLOC_000124,NAV3,NM_001159347,0.0303850096988273,3.6652554991634,1,1
XLOC_000178,POLR3H,NM_001277374,0.0303850096988273,3.66380552296211,1,1
XLOC_000211,C1H12ORF73,NM_001135572,0.0303850096988273,3.66522742829622,1,1
XLOC_000298,PTPN6,NM_001031484,0.0303850096988273,3.66526246961751,1,1
XLOC_000420,LIPT1,NM_001277754,0.0303850096988273,3.66526246961751,1,1
XLOC_000511,GJB2,NM_001270816,0.0303850096988273,3.66526355087857,1,1
XLOC_000627,NELL2,NM_001030740,0.0303850096988273,3.66541310644485,1,1
XLOC_000644,CPM,NM_001199625,0.0303850096988273,3.66519132089256,1,1
XLOC_000684,SERHL2,NM_001277373,0.0303850096988273,3.66384297123364,1,1
XLOC_000737,BRAF,NM_205302,0.0303850096988273,3.6652191206754,1,1
XLOC_001130,ADAL,NM_001030547,0.0303850096988273,3.66640545194999,1,1
XLOC_001279,IGF1R,NM_205032,0.0303850096988273,3.66526123601028,1,1
XLOC_001376,DYNC1LI2,NM_001030573,0.0303850096988273,3.66526123601028,1,1
XLOC_001583,SLC25A26,NM_001277843,0.0303850096988273,3.66526370322577,1,1
XLOC_001797,GABRA1,NM_204318,0.0303850096988273,3.66526355087857,1,1
XLOC_001805,MIR3523,NR_035337,0.0303850096988273,3.66526355087857,1,1
XLOC_002033,C14H16ORF42,NM_001277169,0.0303850096988273,3.66526123601028,1,1
XLOC_002057,CORO7,NM_001006176,0.0303850096988273,3.66526355087857,1,1
XLOC_002132,MAPKAPK5,NM_001199807,0.0303850096988273,3.66526246961751,1,1
XLOC_002317,ZNF692,NM_001099356,0.0303850096988273,3.66526246961751,1,1
XLOC_002347,TLR4,NM_001030693,0.0303850096988273,3.66526355087857,1,1
XLOC_002525,CEP112,NM_001282178,0.0303850096988273,3.66526246961751,1,1
XLOC_002570,C18H17ORF106,NM_001199845,0.0303850096988273,3.66387895851732,1,1
XLOC_002575,LRRC45,NM_001079756,0.0303850096988273,3.66526123601028,1,1
XLOC_002911,SH3BP5,NM_001030989,0.0303850096988273,3.66526123601028,1,1
XLOC_003002,RTTN,NM_001256543,0.0303850096988273,3.66521419838407,1,1
XLOC_003049,CRISPLD1,NM_204654,0.0303850096988273,3.66526246961751,1,1
XLOC_003061,CA2,NM_205317,0.0303850096988273,3.66526246961751,1,1
XLOC_003139,ACBD5,NM_001006356,0.0303850096988273,3.66526246961751,1,1
XLOC_003165,SOSTDC1,NM_204373,0.0303850096988273,3.66541207922884,1,1
XLOC_003168,SNX13,NM_001109755,0.0303850096988273,3.66526370322577,1,1
XLOC_003409,TNFRSF11B,NM_001033641,0.0303850096988273,3.66526355087857,1,1
XLOC_003551,MMP9,NM_204667,0.0303850096988273,3.66526370322577,1,1
XLOC_003649,CEBPB,NM_205253,0.0303850096988273,3.66526123601028,1,1
XLOC_003702,NBL1,NM_204149,0.0303850096988273,3.66519165151858,1,1
XLOC_003746,SAMD11,NM_001030877,0.0303850096988273,3.66526355087857,1,1
XLOC_003757,ATP13A2,NM_001030881,0.0303850096988273,3.66526355087857,1,1
XLOC_004019,OAF,NM_204500,0.0303850096988273,3.66526246961751,1,1
XLOC_004121,SELENBP1,NM_001277810,0.0303850096988273,3.66526370322577,1,1
XLOC_004232,PPARD,NM_204728,0.0303850096988273,3.66520490837485,1,1
XLOC_004492,NAPB,NM_001199430,0.0303850096988273,3.66526123601028,1,1
XLOC_004985,LOC421792,NM_001006411,0.0303850096988273,3.66391357585296,1,1
XLOC_005215,SCOC,NM_001114852,0.0303850096988273,3.66526123601028,1,1
XLOC_005343,QDPR,NM_001006566,0.0303850096988273,3.6664018817367,1,1
XLOC_005687,SIGIRR,NM_001199542,0.0303850096988273,3.66526123601028,1,1
XLOC_005758,CAT,NM_001031215,0.0303850096988273,3.66526370322577,1,1
XLOC_005767,ALKBH3,NM_001282377,0.0303850096988273,3.66526123601028,1,1
XLOC_005795,ITPKA,NM_204881,0.0303850096988273,3.66526370322577,1,1
XLOC_005809,SYNJ2BP,NM_001277788,0.0303850096988273,3.66526355087857,1,1
XLOC_005867,TMEM251,NM_001079732,0.0303850096988273,3.66526246961751,1,1
XLOC_005874,C5H14ORF129,NM_001008473,0.0303850096988273,3.66519271914839,1,1
XLOC_005909,GCH1,NM_205223,0.0303850096988273,3.66526123601028,1,1
XLOC_006047,PIGH,NM_001199701,0.0303850096988273,3.66519198734465,1,1
XLOC_006303,FAM45A,NM_001031239,0.0303850096988273,3.66526246961751,1,1
XLOC_006362,LRRC20,NM_001277385,0.0303850096988273,3.66518873300637,1,1
XLOC_006510,TTC30A,NM_001282395,0.0303850096988273,3.66515807253132,1,1
XLOC_006549,MRAS,NM_204489,0.0303850096988273,3.66511891860782,1,1
XLOC_006868,TMEM121,NM_204539,0.0303850096988273,3.66526246961751,1,1
XLOC_006930,HYI,NM_001277570,0.0303850096988273,3.66390911405957,1,1
XLOC_007134,IMP4,NM_001277715,0.0303850096988273,3.6651104859818,1,1
XLOC_007144,TF,NM_205304,0.0303850096988273,3.66526246961751,1,1
XLOC_007739,CENPK,NM_001044663,0.0303850096988273,3.66526370322577,1,1
XLOC_007829,TNFAIP8,NM_001031441,0.0303850096988273,3.66526246961751,1,1
XLOC_001262,MYEF2,NM_001012768,-0.0296182433658489,7.15643323296427,1,1
XLOC_006150,PYGL,NM_204392,-0.0296182433658489,7.15680655041171,1,1
XLOC_000499,HMGB1,NM_204902,-0.0280006001999215,8.78420910951109,1,1
XLOC_000115,FRS2,NM_001199626,0.0273466578204762,2.6655858041574,1,1
XLOC_000164,KIAA1467,NM_001012812,0.0273466578204762,2.66561132579036,1,1
XLOC_000280,CDKN1B,NM_204256_1,0.0273466578204762,2.66525118861968,1,1
XLOC_000404,MID1,NM_204129,0.0273466578204762,2.66525164258663,1,1
XLOC_000459,SPRY2,NM_204800,0.0273466578204762,2.66525208607749,1,1
XLOC_000493,SMAD9,NM_001024826,0.0273466578204762,2.66525173559295,1,1
XLOC_000496,N4BP2L2,NM_001012828,0.0273466578204762,2.66525028170557,1,1
XLOC_000665,HAL,NM_204404,0.0273466578204762,2.66563050091644,1,1
XLOC_000772,C12ORF32,NM_001006563,0.0273466578204762,2.66567064696766,1,1
XLOC_000797,CASP2,NM_001167701,0.0273466578204762,2.66525051497623,1,1
XLOC_000905,MIR6559,NR_105426,0.0273466578204762,2.66525078673491,1,1
XLOC_001166,RLBP1,NM_001024694,0.0273466578204762,2.66567660247978,1,1
XLOC_001389,CDH13,NM_001001760,0.0273466578204762,2.66568252704409,1,1
XLOC_001456,FTO,NM_001185147,0.0273466578204762,2.6656776391535,1,1
XLOC_001992,PDGFA,NM_204306,0.0273466578204762,2.66567277855852,1,1
XLOC_002259,HNF1A,NM_001030668,0.0273466578204762,2.66566794092644,1,1
XLOC_002293,BF2,NM_001031338,0.0273466578204762,2.66525105280052,1,1
XLOC_002343,CACNA1B,NM_204293,0.0273466578204762,2.66566312165064,1,1
XLOC_002352,FAM102A,NM_001199166,0.0273466578204762,2.66567153968302,1,1
XLOC_002482,NDEL1,NM_001030696,0.0273466578204762,2.66567995185313,1,1
XLOC_002514,NOG,NM_204123,0.0273466578204762,2.66567757900615,1,1
XLOC_002540,CYTH1,NM_001031105,0.0273466578204762,2.66525148249861,1,1
XLOC_002866,RUNDC3B,NM_001030972,0.0273466578204762,2.6656752215613,1,1
XLOC_002923,CRTAP,NM_205100,0.0273466578204762,2.66566233766818,1,1
XLOC_002950,GMPR,NM_001030998,0.0273466578204762,2.66566257970775,1,1
XLOC_003115,ACAA1,NM_001197288,0.0273466578204762,2.66566051821818,1,1
XLOC_003174,FAM126A,NM_001030983,0.0273466578204762,2.66565877378718,1,1
XLOC_003368,UBE2W,NM_001199481,0.0273466578204762,2.66525152505246,1,1
XLOC_003419,LRRC6,NM_001277456,0.0273466578204762,2.66565703661411,1,1
XLOC_003802,TNFRSF10B,NM_204115,0.0273466578204762,2.6656468583363,1,1
XLOC_003845,YKT6,NM_001113744,0.0273466578204762,2.6656376623339,1,1
XLOC_004171,NUDT3,NM_001257298,0.0273466578204762,2.66525156728133,1,1
XLOC_004223,RHOC,NM_001029849,0.0273466578204762,2.66525139099767,1,1
XLOC_004267,ACE,NM_001167732,0.0273466578204762,2.66525121403957,1,1
XLOC_004434,ADMP,NM_204822,0.0273466578204762,2.66562874891813,1,1
XLOC_004887,FOSL2,NM_001045836,0.0273466578204762,2.66563840441268,1,1
XLOC_004919,MTR,NM_001031104,0.0273466578204762,2.66564552611761,1,1
XLOC_004939,KATNA1,NM_001044648,0.0273466578204762,2.66565972916223,1,1
XLOC_004988,FUT9,NM_001079502,0.0273466578204762,2.66567409896739,1,1
XLOC_005134,IL2RG,NM_204527,0.0273466578204762,2.66566175264016,1,1
XLOC_005198,NPY2R,NM_001031128,0.0273466578204762,2.66525166409822,1,1
XLOC_005338,LGI2,NM_001257316,0.0273466578204762,2.66564951980499,1,1
XLOC_005764,C5H11ORF74,NR_104453,0.0273466578204762,2.6652521036194,1,1
XLOC_005921,SOUL,NM_204789,0.0273466578204762,2.6652525360312,1,1
XLOC_005982,TPH1,NM_204956,0.0273466578204762,2.66525271811586,1,1
XLOC_006035,PTGR2,NM_001031195,0.0273466578204762,2.66563774231823,1,1
XLOC_006090,TTC7B,NM_001006484,0.0273466578204762,2.66525289975065,1,1
XLOC_006143,CDKN3,NM_001252162,0.0273466578204762,2.66525311619216,1,1
XLOC_006209,TMEM26,NM_001199598,0.0273466578204762,2.66525333360821,1,1
XLOC_006218,RNLS,NM_001199599,0.0273466578204762,2.66562641242142,1,1
XLOC_006677,CNTNAP5,NM_001048079,0.0273466578204762,2.66562221816177,1,1
XLOC_006811,MMACHC,NM_001031281,0.0273466578204762,2.66561809314716,1,1
XLOC_006896,LOC768251,NR_003250,0.0273466578204762,2.66525253926106,1,1
XLOC_007042,CCL20,NM_204438,0.0273466578204762,2.66560785389673,1,1
XLOC_007572,CZH9ORF100,NM_001195689,0.0273466578204762,2.66525273909846,1,1
XLOC_007608,JAK2,NM_001030538,0.0273466578204762,2.66525293823059,1,1
XLOC_007662,MBLAC2,NM_001031608,0.0273466578204762,2.66559795253748,1,1
XLOC_007780,LOC770548,NM_001195439,0.0273466578204762,2.66558836257328,1,1
XLOC_007783,AUH,NM_001031429,0.0273466578204762,2.66557905833349,1,1
XLOC_000199,IFT27,NM_001277380,0.0273466578204737,2.66528374194933,1,1
XLOC_000395,RBBP7,NM_204670,0.0273466578204737,2.66526128194428,1,1
XLOC_000580,DCLRE1C,NM_001031594,0.0273466578204737,2.66526128194428,1,1
XLOC_000616,CAV1,NM_001105664,0.0273466578204737,2.66526128194428,1,1
XLOC_000726,OCC-1,NM_001145200,0.0273466578204737,2.66526128194428,1,1
XLOC_000753,AKR1B10,NM_204629,0.0273466578204737,2.66528454703471,1,1
XLOC_000887,PRPS2,NM_001006264,0.0273466578204737,2.66528356613152,1,1
XLOC_000898,RP2,NM_001008680,0.0273466578204737,2.66526128194428,1,1
XLOC_000911,TMCO3,NM_204867,0.0273466578204737,2.66528256423146,1,1
XLOC_001115,NEIL1,NM_001080876,0.0273466578204737,2.66528150941012,1,1
XLOC_001125,RORA,NM_001289887,0.0273466578204737,2.66528032770061,1,1
XLOC_001196,PIAS1,NM_001031456,0.0273466578204737,2.66526128194428,1,1
XLOC_001418,ADAT1,NM_001012779,0.0273466578204737,2.66527867590244,1,1
XLOC_001457,RBL2,NM_001031330,0.0273466578204737,2.66526128194428,1,1
XLOC_001557,MGLL,NM_001277142,0.0273466578204737,2.66527376252719,1,1
XLOC_001642,HESX1,NM_205012,0.0273466578204737,2.66526128194428,1,1
XLOC_001736,CD74,NM_001001613,0.0273466578204737,2.66526128194428,1,1
XLOC_001761,SLC22A4,NM_001146131,0.0273466578204737,2.66526128194428,1,1
XLOC_002013,SREBF1,NM_204126,0.0273466578204737,2.66527118538355,1,1
XLOC_002065,FAM86A,NM_001030627,0.0273466578204737,2.66527306993369,1,1
XLOC_002355,ENG,NM_001080887,0.0273466578204737,2.66527184006591,1,1
XLOC_002542,SOCS3,NM_204600,0.0273466578204737,2.66527090274819,1,1
XLOC_002626,CDD,NM_204933,0.0273466578204737,2.66526128194428,1,1
XLOC_002768,GIT1,NM_204296,0.0273466578204737,2.66526128194428,1,1
XLOC_003074,CPQ,NM_001277421,0.0273466578204737,2.66526128194428,1,1
XLOC_003116,LOC420419,NM_001079726,0.0273466578204737,2.66527913792006,1,1
XLOC_003141,GPR158,NM_001257299,0.0273466578204737,2.66527498319007,1,1
XLOC_003207,ABHD5,NM_001278145,0.0273466578204737,2.66526128194428,1,1
XLOC_003247,KCNG2,NM_205039,0.0273466578204737,2.66526128194428,1,1
XLOC_003403,DPYS,NM_001277426,0.0273466578204737,2.66527200546777,1,1
XLOC_003425,COL22A1,NM_001139439,0.0273466578204737,2.66527028755803,1,1
XLOC_003495,NECAB3,NM_001030850,0.0273466578204737,2.66526128194428,1,1
XLOC_003508,EYA2,NM_204915,0.0273466578204737,2.66526911695682,1,1
XLOC_003617,PPDPF,NM_001197037,0.0273466578204737,2.66526128194428,1,1
XLOC_003650,SNAI1,NM_205142,0.0273466578204737,2.6652681964997,1,1
XLOC_003840,C22H2ORF42,NM_001195595,0.0273466578204737,2.66526740827478,1,1
XLOC_003972,OPCML,NM_204687,0.0273466578204737,2.66526128194428,1,1
XLOC_003992,CD3E,NM_206904,0.0273466578204737,2.66526669041313,1,1
XLOC_004059,LOC100858797,NM_001277960,0.0273466578204737,2.66526128194428,1,1
XLOC_004104,LOC408038,NM_001001310,0.0273466578204737,2.66526128194428,1,1
XLOC_004127,MICAL1,NM_001031576,0.0273466578204737,2.66526128194428,1,1
XLOC_004147,CNTN2,NM_001004395,0.0273466578204737,2.66526706645325,1,1
XLOC_004263,CRHR1,NM_204321,0.0273466578204737,2.6652536719965,1,1
XLOC_004320,MAPT,NM_001199193,0.0273466578204737,2.66526128194428,1,1
XLOC_004546,SLC8A1,NM_001079473,0.0273466578204737,2.66526902223293,1,1
XLOC_004642,TIAM2,NM_001267535,0.0273466578204737,2.66526907448329,1,1
XLOC_004680,BVES,NM_001001299,0.0273466578204737,2.66526128194428,1,1
XLOC_004723,RAB23,NM_001110060,0.0273466578204737,2.66526864992248,1,1
XLOC_005193,MND1,NM_001257313,0.0273466578204737,2.6652682584562,1,1
XLOC_005300,ELOVL6,NM_001031539,0.0273466578204737,2.66526789452315,1,1
XLOC_005344,LDB2,NM_204829,0.0273466578204737,2.66526128194428,1,1
XLOC_005569,FET1,NM_204544,0.0273466578204737,2.66526755295856,1,1
XLOC_005696,SLC17A6,NM_001168383,0.0273466578204737,2.66526128194428,1,1
XLOC_005708,DEPDC7,NM_001199406,0.0273466578204737,2.6652672286245,1,1
XLOC_006062,STXBP6,NM_001199711,0.0273466578204737,2.66526128194428,1,1
XLOC_006199,OGDHL,NM_001199544,0.0273466578204737,2.66526128194428,1,1
XLOC_006208,RTKN2,NM_001199597,0.0273466578204737,2.66526761633862,1,1
XLOC_006262,ATP6V0E2,NM_001277387,0.0273466578204737,2.66526802549589,1,1
XLOC_006318,BICC1,NM_001199507,0.0273466578204737,2.66526128194428,1,1
XLOC_006531,STK11IP,NM_001012918,0.0273466578204737,2.6652684636589,1,1
XLOC_006828,DMRTB1,NM_001245981,0.0273466578204737,2.66526893822046,1,1
XLOC_006833,HOOK1,NM_001006542,0.0273466578204737,2.66526037752584,1,1
XLOC_006848,LOC429115,NM_001031565,0.0273466578204737,2.66526945962164,1,1
XLOC_006893,FAM129A,NM_001012596,0.0273466578204737,2.66527078026423,1,1
XLOC_007100,GHSR,NM_204394,0.0273466578204737,2.66526952248143,1,1
XLOC_007181,MFI2,NM_205207,0.0273466578204737,2.66526128194428,1,1
XLOC_007736,ELOVL7,NM_001197310,0.0273466578204737,2.66526856732636,1,1
XLOC_007820,LPAR1,NM_001115082,0.0273466578204737,2.66526128194428,1,1
XLOC_004348,STAT3,NM_001030931,-0.0269310566472433,7.21993387023703,1,1
XLOC_005108,MSN,NM_001031112,-0.0245852965310966,8.28012752215434,1,1
XLOC_003016,YES1,NM_205301,-0.0244611099320622,7.2797958212234,1,1
XLOC_006875,,,-0.0222913043447913,8.33768312772624,1,1
XLOC_001556,RUVBL1,NM_001006138,-0.0221830799996256,7.33772116111214,1,1
XLOC_001682,HARS,NM_001006144,-0.0221830799996256,7.33777919180817,1,1
XLOC_007180,NCBP2,NM_001277449,-0.0212101894123222,8.36565553262764,1,1
XLOC_002489,SEPT9,NM_001030701,-0.0201696944250703,8.3931220105969,1,1
XLOC_001449,NUP93,NM_001012526,-0.0200754326991742,7.39313389391369,1,1
XLOC_000927,,,-0.0182017378092083,8.44668507361435,1,1
XLOC_002231,ERP29,NM_001276324,-0.0181197397392403,7.44651892863397,1,1
XLOC_003547,MAPRE1,NM_001030860,-0.0172702554482142,8.47346777437278,1,1
XLOC_007239,RNF13,NM_205355,-0.0163001381744859,7.49805703585748,1,1
XLOC_004332,SMARCE1,NM_001006335,-0.0146645193609881,8.54779816719482,1,1
XLOC_004670,HDAC2,NM_204831,0.0133762642258879,8.78422817716569,1,1
XLOC_002947,JARID2,NM_001012862,-0.0130160798933173,7.59668717700992,1,1
XLOC_005225,RPS3A,NM_001082417,-0.0127937030250666,9.92730107554643,1,1
XLOC_006730,UCHL5,NM_001006530,-0.0101332290344244,7.68678056490085,1,1
